,im_paths,ma_paths,white_pixels,corrupted
610,masachussetts/images/22229425_15.tiff,masachussetts/groundtruth/22229425_15.tif,145,False
611,masachussetts/images/22229440_15.tiff,masachussetts/groundtruth/22229440_15.tif,1431712,True
612,masachussetts/images/22378885_15.tiff,masachussetts/groundtruth/22378885_15.tif,149,False
613,masachussetts/images/22378900_15.tiff,masachussetts/groundtruth/22378900_15.tif,53,False
614,masachussetts/images/22378915_15.tiff,masachussetts/groundtruth/22378915_15.tif,57,False
615,masachussetts/images/22378930_15.tiff,masachussetts/groundtruth/22378930_15.tif,11,False
616,masachussetts/images/22378945_15.tiff,masachussetts/groundtruth/22378945_15.tif,439,False
617,masachussetts/images/22378960_15.tiff,masachussetts/groundtruth/22378960_15.tif,302,False
618,masachussetts/images/22378975_15.tiff,masachussetts/groundtruth/22378975_15.tif,33,False
619,masachussetts/images/22378990_15.tiff,masachussetts/groundtruth/22378990_15.tif,43,False
620,masachussetts/images/22379005_15.tiff,masachussetts/groundtruth/22379005_15.tif,191,False
621,masachussetts/images/22379020_15.tiff,masachussetts/groundtruth/22379020_15.tif,217,False
622,masachussetts/images/22379035_15.tiff,masachussetts/groundtruth/22379035_15.tif,174,False
623,masachussetts/images/22379050_15.tiff,masachussetts/groundtruth/22379050_15.tif,47,False
624,masachussetts/images/22379065_15.tiff,masachussetts/groundtruth/22379065_15.tif,650498,True
625,masachussetts/images/22379080_15.tiff,masachussetts/groundtruth/22379080_15.tif,3815275,True
626,masachussetts/images/22379380_15.tiff,masachussetts/groundtruth/22379380_15.tif,4801544,True
627,masachussetts/images/22379395_15.tiff,masachussetts/groundtruth/22379395_15.tif,112,False
628,masachussetts/images/22379410_15.tiff,masachussetts/groundtruth/22379410_15.tif,66,False
629,masachussetts/images/22379425_15.tiff,masachussetts/groundtruth/22379425_15.tif,77,False
630,masachussetts/images/22379440_15.tiff,masachussetts/groundtruth/22379440_15.tif,1233025,True
631,masachussetts/images/22528870_15.tiff,masachussetts/groundtruth/22528870_15.tif,0,False
632,masachussetts/images/22528915_15.tiff,masachussetts/groundtruth/22528915_15.tif,6,False
633,masachussetts/images/22528930_15.tiff,masachussetts/groundtruth/22528930_15.tif,27,False
634,masachussetts/images/22528945_15.tiff,masachussetts/groundtruth/22528945_15.tif,13,False
635,masachussetts/images/22528960_15.tiff,masachussetts/groundtruth/22528960_15.tif,12,False
636,masachussetts/images/22528975_15.tiff,masachussetts/groundtruth/22528975_15.tif,19,False
637,masachussetts/images/22528990_15.tiff,masachussetts/groundtruth/22528990_15.tif,9,False
638,masachussetts/images/22529005_15.tiff,masachussetts/groundtruth/22529005_15.tif,110,False
639,masachussetts/images/22529020_15.tiff,masachussetts/groundtruth/22529020_15.tif,84,False
640,masachussetts/images/22529035_15.tiff,masachussetts/groundtruth/22529035_15.tif,282,False
641,masachussetts/images/22529050_15.tiff,masachussetts/groundtruth/22529050_15.tif,26,False
642,masachussetts/images/22529080_15.tiff,masachussetts/groundtruth/22529080_15.tif,1101964,True
643,masachussetts/images/22529380_15.tiff,masachussetts/groundtruth/22529380_15.tif,840435,True
644,masachussetts/images/22529395_15.tiff,masachussetts/groundtruth/22529395_15.tif,878067,True
645,masachussetts/images/22529410_15.tiff,masachussetts/groundtruth/22529410_15.tif,62,False
646,masachussetts/images/22529425_15.tiff,masachussetts/groundtruth/22529425_15.tif,143,False
647,masachussetts/images/22529440_15.tiff,masachussetts/groundtruth/22529440_15.tif,786309,True
648,masachussetts/images/22529455_15.tiff,masachussetts/groundtruth/22529455_15.tif,4901584,True
649,masachussetts/images/22529470_15.tiff,masachussetts/groundtruth/22529470_15.tif,4700517,True
650,masachussetts/images/22529485_15.tiff,masachussetts/groundtruth/22529485_15.tif,4499417,True
651,masachussetts/images/22678855_15.tiff,masachussetts/groundtruth/22678855_15.tif,21,False
652,masachussetts/images/22678870_15.tiff,masachussetts/groundtruth/22678870_15.tif,190,False
653,masachussetts/images/22678885_15.tiff,masachussetts/groundtruth/22678885_15.tif,56,False
654,masachussetts/images/22678900_15.tiff,masachussetts/groundtruth/22678900_15.tif,77,False
655,masachussetts/images/22678915_15.tiff,masachussetts/groundtruth/22678915_15.tif,97,False
656,masachussetts/images/22678930_15.tiff,masachussetts/groundtruth/22678930_15.tif,10,False
657,masachussetts/images/22678945_15.tiff,masachussetts/groundtruth/22678945_15.tif,28,False
658,masachussetts/images/22678960_15.tiff,masachussetts/groundtruth/22678960_15.tif,30,False
659,masachussetts/images/22678975_15.tiff,masachussetts/groundtruth/22678975_15.tif,56,False
660,masachussetts/images/22678990_15.tiff,masachussetts/groundtruth/22678990_15.tif,34,False
661,masachussetts/images/22679005_15.tiff,masachussetts/groundtruth/22679005_15.tif,21,False
662,masachussetts/images/22679020_15.tiff,masachussetts/groundtruth/22679020_15.tif,132,False
663,masachussetts/images/22679035_15.tiff,masachussetts/groundtruth/22679035_15.tif,61,False
664,masachussetts/images/22679050_15.tiff,masachussetts/groundtruth/22679050_15.tif,20,False
665,masachussetts/images/22679065_15.tiff,masachussetts/groundtruth/22679065_15.tif,441832,False
666,masachussetts/images/22679080_15.tiff,masachussetts/groundtruth/22679080_15.tif,4037849,True
667,masachussetts/images/22679410_15.tiff,masachussetts/groundtruth/22679410_15.tif,416,False
668,masachussetts/images/22679425_15.tiff,masachussetts/groundtruth/22679425_15.tif,132,False
669,masachussetts/images/22679440_15.tiff,masachussetts/groundtruth/22679440_15.tif,109,False
670,masachussetts/images/22679455_15.tiff,masachussetts/groundtruth/22679455_15.tif,47,False
671,masachussetts/images/22679470_15.tiff,masachussetts/groundtruth/22679470_15.tif,104,False
672,masachussetts/images/22679485_15.tiff,masachussetts/groundtruth/22679485_15.tif,258565,False
673,masachussetts/images/22828855_15.tiff,masachussetts/groundtruth/22828855_15.tif,12,False
674,masachussetts/images/22828870_15.tiff,masachussetts/groundtruth/22828870_15.tif,11,False
675,masachussetts/images/22828885_15.tiff,masachussetts/groundtruth/22828885_15.tif,12,False
676,masachussetts/images/22828900_15.tiff,masachussetts/groundtruth/22828900_15.tif,41,False
677,masachussetts/images/22828915_15.tiff,masachussetts/groundtruth/22828915_15.tif,15,False
678,masachussetts/images/22828930_15.tiff,masachussetts/groundtruth/22828930_15.tif,32,False
679,masachussetts/images/22828945_15.tiff,masachussetts/groundtruth/22828945_15.tif,7,False
680,masachussetts/images/22828960_15.tiff,masachussetts/groundtruth/22828960_15.tif,4,False
681,masachussetts/images/22828975_15.tiff,masachussetts/groundtruth/22828975_15.tif,25,False
682,masachussetts/images/22828990_15.tiff,masachussetts/groundtruth/22828990_15.tif,47,False
683,masachussetts/images/22829005_15.tiff,masachussetts/groundtruth/22829005_15.tif,60,False
684,masachussetts/images/22829020_15.tiff,masachussetts/groundtruth/22829020_15.tif,73,False
685,masachussetts/images/22829050_15.tiff,masachussetts/groundtruth/22829050_15.tif,22,False
686,masachussetts/images/22829065_15.tiff,masachussetts/groundtruth/22829065_15.tif,704495,True
687,masachussetts/images/22829410_15.tiff,masachussetts/groundtruth/22829410_15.tif,167,False
688,masachussetts/images/22829425_15.tiff,masachussetts/groundtruth/22829425_15.tif,36,False
689,masachussetts/images/22829440_15.tiff,masachussetts/groundtruth/22829440_15.tif,369,False
690,masachussetts/images/22829455_15.tiff,masachussetts/groundtruth/22829455_15.tif,19,False
691,masachussetts/images/22829470_15.tiff,masachussetts/groundtruth/22829470_15.tif,174013,False
692,masachussetts/images/22829485_15.tiff,masachussetts/groundtruth/22829485_15.tif,2659116,True
693,masachussetts/images/22978840_15.tiff,masachussetts/groundtruth/22978840_15.tif,421758,False
694,masachussetts/images/22978855_15.tiff,masachussetts/groundtruth/22978855_15.tif,575373,True
695,masachussetts/images/22978870_15.tiff,masachussetts/groundtruth/22978870_15.tif,65,False
696,masachussetts/images/22978885_15.tiff,masachussetts/groundtruth/22978885_15.tif,32,False
697,masachussetts/images/22978900_15.tiff,masachussetts/groundtruth/22978900_15.tif,0,False
698,masachussetts/images/22978915_15.tiff,masachussetts/groundtruth/22978915_15.tif,12,False
699,masachussetts/images/22978930_15.tiff,masachussetts/groundtruth/22978930_15.tif,25,False
700,masachussetts/images/22978945_15.tiff,masachussetts/groundtruth/22978945_15.tif,6,False
701,masachussetts/images/22978960_15.tiff,masachussetts/groundtruth/22978960_15.tif,21,False
702,masachussetts/images/22978975_15.tiff,masachussetts/groundtruth/22978975_15.tif,9,False
703,masachussetts/images/22979005_15.tiff,masachussetts/groundtruth/22979005_15.tif,196,False
704,masachussetts/images/22979020_15.tiff,masachussetts/groundtruth/22979020_15.tif,17,False
705,masachussetts/images/22979035_15.tiff,masachussetts/groundtruth/22979035_15.tif,40,False
706,masachussetts/images/22979050_15.tiff,masachussetts/groundtruth/22979050_15.tif,55,False
707,masachussetts/images/22979065_15.tiff,masachussetts/groundtruth/22979065_15.tif,502794,True
708,masachussetts/images/22979410_15.tiff,masachussetts/groundtruth/22979410_15.tif,244,False
709,masachussetts/images/22979425_15.tiff,masachussetts/groundtruth/22979425_15.tif,306,False
710,masachussetts/images/22979440_15.tiff,masachussetts/groundtruth/22979440_15.tif,270,False
711,masachussetts/images/22979455_15.tiff,masachussetts/groundtruth/22979455_15.tif,100979,False
712,masachussetts/images/22979470_15.tiff,masachussetts/groundtruth/22979470_15.tif,2331472,True
713,masachussetts/images/23128870_15.tiff,masachussetts/groundtruth/23128870_15.tif,784233,True
714,masachussetts/images/23128885_15.tiff,masachussetts/groundtruth/23128885_15.tif,106,False
715,masachussetts/images/23128900_15.tiff,masachussetts/groundtruth/23128900_15.tif,38,False
716,masachussetts/images/23128915_15.tiff,masachussetts/groundtruth/23128915_15.tif,57,False
717,masachussetts/images/23128945_15.tiff,masachussetts/groundtruth/23128945_15.tif,58,False
718,masachussetts/images/23128960_15.tiff,masachussetts/groundtruth/23128960_15.tif,36,False
719,masachussetts/images/23128975_15.tiff,masachussetts/groundtruth/23128975_15.tif,74,False
720,masachussetts/images/23128990_15.tiff,masachussetts/groundtruth/23128990_15.tif,33,False
721,masachussetts/images/23129005_15.tiff,masachussetts/groundtruth/23129005_15.tif,66,False
722,masachussetts/images/23129020_15.tiff,masachussetts/groundtruth/23129020_15.tif,41,False
723,masachussetts/images/23129035_15.tiff,masachussetts/groundtruth/23129035_15.tif,93,False
724,masachussetts/images/23129050_15.tiff,masachussetts/groundtruth/23129050_15.tif,123792,False
725,masachussetts/images/23129065_15.tiff,masachussetts/groundtruth/23129065_15.tif,3567999,True
726,masachussetts/images/23129110_15.tiff,masachussetts/groundtruth/23129110_15.tif,2743453,True
727,masachussetts/images/23129125_15.tiff,masachussetts/groundtruth/23129125_15.tif,2545687,True
728,masachussetts/images/23129140_15.tiff,masachussetts/groundtruth/23129140_15.tif,2346699,True
729,masachussetts/images/23129155_15.tiff,masachussetts/groundtruth/23129155_15.tif,2147442,True
730,masachussetts/images/23129170_15.tiff,masachussetts/groundtruth/23129170_15.tif,2134596,True
731,masachussetts/images/23129410_15.tiff,masachussetts/groundtruth/23129410_15.tif,1226849,True
732,masachussetts/images/23129425_15.tiff,masachussetts/groundtruth/23129425_15.tif,1422964,True
733,masachussetts/images/23129440_15.tiff,masachussetts/groundtruth/23129440_15.tif,1623386,True
734,masachussetts/images/23129455_15.tiff,masachussetts/groundtruth/23129455_15.tif,2002375,True
735,masachussetts/images/23278825_15.tiff,masachussetts/groundtruth/23278825_15.tif,0,False
736,masachussetts/images/23278840_15.tiff,masachussetts/groundtruth/23278840_15.tif,147271,False
737,masachussetts/images/23278885_15.tiff,masachussetts/groundtruth/23278885_15.tif,1005167,True
738,masachussetts/images/23278900_15.tiff,masachussetts/groundtruth/23278900_15.tif,7,False
739,masachussetts/images/23278945_15.tiff,masachussetts/groundtruth/23278945_15.tif,125,False
740,masachussetts/images/23278960_15.tiff,masachussetts/groundtruth/23278960_15.tif,58,False
741,masachussetts/images/23278975_15.tiff,masachussetts/groundtruth/23278975_15.tif,200,False
742,masachussetts/images/23278990_15.tiff,masachussetts/groundtruth/23278990_15.tif,122,False
743,masachussetts/images/23279005_15.tiff,masachussetts/groundtruth/23279005_15.tif,40,False
744,masachussetts/images/23279020_15.tiff,masachussetts/groundtruth/23279020_15.tif,26410,False
745,masachussetts/images/23279035_15.tiff,masachussetts/groundtruth/23279035_15.tif,2988198,True
746,masachussetts/images/23279050_15.tiff,masachussetts/groundtruth/23279050_15.tif,3272212,True
747,masachussetts/images/23279080_15.tiff,masachussetts/groundtruth/23279080_15.tif,3138973,True
748,masachussetts/images/23279095_15.tiff,masachussetts/groundtruth/23279095_15.tif,2868538,True
749,masachussetts/images/23279110_15.tiff,masachussetts/groundtruth/23279110_15.tif,7,False
750,masachussetts/images/23279125_15.tiff,masachussetts/groundtruth/23279125_15.tif,32,False
751,masachussetts/images/23279140_15.tiff,masachussetts/groundtruth/23279140_15.tif,71,False
752,masachussetts/images/23279155_15.tiff,masachussetts/groundtruth/23279155_15.tif,43,False
753,masachussetts/images/23279170_15.tiff,masachussetts/groundtruth/23279170_15.tif,88584,False
754,masachussetts/images/23428510_15.tiff,masachussetts/groundtruth/23428510_15.tif,3922489,True
755,masachussetts/images/23428525_15.tiff,masachussetts/groundtruth/23428525_15.tif,3675976,True
756,masachussetts/images/23428555_15.tiff,masachussetts/groundtruth/23428555_15.tif,29237,False
757,masachussetts/images/23428570_15.tiff,masachussetts/groundtruth/23428570_15.tif,3117430,True
758,masachussetts/images/23428585_15.tiff,masachussetts/groundtruth/23428585_15.tif,2915222,True
759,masachussetts/images/23428825_15.tiff,masachussetts/groundtruth/23428825_15.tif,3,False
760,masachussetts/images/23428840_15.tiff,masachussetts/groundtruth/23428840_15.tif,7556,False
761,masachussetts/images/23428900_15.tiff,masachussetts/groundtruth/23428900_15.tif,1240804,True
762,masachussetts/images/23428915_15.tiff,masachussetts/groundtruth/23428915_15.tif,23448,False
763,masachussetts/images/23428930_15.tiff,masachussetts/groundtruth/23428930_15.tif,179,False
764,masachussetts/images/23428945_15.tiff,masachussetts/groundtruth/23428945_15.tif,18,False
765,masachussetts/images/23428960_15.tiff,masachussetts/groundtruth/23428960_15.tif,70,False
766,masachussetts/images/23428975_15.tiff,masachussetts/groundtruth/23428975_15.tif,59,False
767,masachussetts/images/23428990_15.tiff,masachussetts/groundtruth/23428990_15.tif,65,False
768,masachussetts/images/23429005_15.tiff,masachussetts/groundtruth/23429005_15.tif,21,False
769,masachussetts/images/23429020_15.tiff,masachussetts/groundtruth/23429020_15.tif,1120,False
770,masachussetts/images/23429035_15.tiff,masachussetts/groundtruth/23429035_15.tif,3721581,True
771,masachussetts/images/23429050_15.tiff,masachussetts/groundtruth/23429050_15.tif,3544310,True
772,masachussetts/images/23429065_15.tiff,masachussetts/groundtruth/23429065_15.tif,3342609,True
773,masachussetts/images/23429095_15.tiff,masachussetts/groundtruth/23429095_15.tif,44,False
774,masachussetts/images/23429110_15.tiff,masachussetts/groundtruth/23429110_15.tif,18,False
775,masachussetts/images/23429125_15.tiff,masachussetts/groundtruth/23429125_15.tif,6,False
776,masachussetts/images/23429140_15.tiff,masachussetts/groundtruth/23429140_15.tif,26,False
777,masachussetts/images/23429155_15.tiff,masachussetts/groundtruth/23429155_15.tif,26,False
778,masachussetts/images/23429170_15.tiff,masachussetts/groundtruth/23429170_15.tif,4689097,True
779,masachussetts/images/23578495_15.tiff,masachussetts/groundtruth/23578495_15.tif,4193923,True
780,masachussetts/images/23578510_15.tiff,masachussetts/groundtruth/23578510_15.tif,71516,False
781,masachussetts/images/23578525_15.tiff,masachussetts/groundtruth/23578525_15.tif,89,False
782,masachussetts/images/23578540_15.tiff,masachussetts/groundtruth/23578540_15.tif,21,False
783,masachussetts/images/23578555_15.tiff,masachussetts/groundtruth/23578555_15.tif,87,False
784,masachussetts/images/23578570_15.tiff,masachussetts/groundtruth/23578570_15.tif,119,False
785,masachussetts/images/23578585_15.tiff,masachussetts/groundtruth/23578585_15.tif,363,False
786,masachussetts/images/23578600_15.tiff,masachussetts/groundtruth/23578600_15.tif,29,False
787,masachussetts/images/23578780_15.tiff,masachussetts/groundtruth/23578780_15.tif,557186,True
788,masachussetts/images/23578795_15.tiff,masachussetts/groundtruth/23578795_15.tif,158838,False
789,masachussetts/images/23578810_15.tiff,masachussetts/groundtruth/23578810_15.tif,76,False
790,masachussetts/images/23578825_15.tiff,masachussetts/groundtruth/23578825_15.tif,7,False
791,masachussetts/images/23578840_15.tiff,masachussetts/groundtruth/23578840_15.tif,12,False
792,masachussetts/images/23578915_15.tiff,masachussetts/groundtruth/23578915_15.tif,240346,False
793,masachussetts/images/23578930_15.tiff,masachussetts/groundtruth/23578930_15.tif,8,False
794,masachussetts/images/23578945_15.tiff,masachussetts/groundtruth/23578945_15.tif,44,False
795,masachussetts/images/23578960_15.tiff,masachussetts/groundtruth/23578960_15.tif,120,False
796,masachussetts/images/23578975_15.tiff,masachussetts/groundtruth/23578975_15.tif,291,False
797,masachussetts/images/23578990_15.tiff,masachussetts/groundtruth/23578990_15.tif,91,False
798,masachussetts/images/23579005_15.tiff,masachussetts/groundtruth/23579005_15.tif,32,False
799,masachussetts/images/23579020_15.tiff,masachussetts/groundtruth/23579020_15.tif,34,False
800,masachussetts/images/23579035_15.tiff,masachussetts/groundtruth/23579035_15.tif,153,False
801,masachussetts/images/23579050_15.tiff,masachussetts/groundtruth/23579050_15.tif,114,False
802,masachussetts/images/23579065_15.tiff,masachussetts/groundtruth/23579065_15.tif,138,False
803,masachussetts/images/23579080_15.tiff,masachussetts/groundtruth/23579080_15.tif,144,False
804,masachussetts/images/23579095_15.tiff,masachussetts/groundtruth/23579095_15.tif,57,False
805,masachussetts/images/23579110_15.tiff,masachussetts/groundtruth/23579110_15.tif,3795681,True
806,masachussetts/images/23579125_15.tiff,masachussetts/groundtruth/23579125_15.tif,4181821,True
807,masachussetts/images/23579140_15.tiff,masachussetts/groundtruth/23579140_15.tif,4379043,True
808,masachussetts/images/23579155_15.tiff,masachussetts/groundtruth/23579155_15.tif,4581967,True
809,masachussetts/images/23728480_15.tiff,masachussetts/groundtruth/23728480_15.tif,4455046,True
810,masachussetts/images/23728495_15.tiff,masachussetts/groundtruth/23728495_15.tif,195223,False
811,masachussetts/images/23728510_15.tiff,masachussetts/groundtruth/23728510_15.tif,383,False
812,masachussetts/images/23728525_15.tiff,masachussetts/groundtruth/23728525_15.tif,43,False
813,masachussetts/images/23728540_15.tiff,masachussetts/groundtruth/23728540_15.tif,88,False
814,masachussetts/images/23728555_15.tiff,masachussetts/groundtruth/23728555_15.tif,25,False
815,masachussetts/images/23728570_15.tiff,masachussetts/groundtruth/23728570_15.tif,66,False
816,masachussetts/images/23728600_15.tiff,masachussetts/groundtruth/23728600_15.tif,3752182,True
817,masachussetts/images/23728765_15.tiff,masachussetts/groundtruth/23728765_15.tif,935787,True
818,masachussetts/images/23728780_15.tiff,masachussetts/groundtruth/23728780_15.tif,21106,False
819,masachussetts/images/23728795_15.tiff,masachussetts/groundtruth/23728795_15.tif,26,False
820,masachussetts/images/23728810_15.tiff,masachussetts/groundtruth/23728810_15.tif,17,False
821,masachussetts/images/23728825_15.tiff,masachussetts/groundtruth/23728825_15.tif,6,False
822,masachussetts/images/23728840_15.tiff,masachussetts/groundtruth/23728840_15.tif,389431,False
823,masachussetts/images/23728915_15.tiff,masachussetts/groundtruth/23728915_15.tif,441033,False
824,masachussetts/images/23728930_15.tiff,masachussetts/groundtruth/23728930_15.tif,125,False
825,masachussetts/images/23728945_15.tiff,masachussetts/groundtruth/23728945_15.tif,41,False
826,masachussetts/images/23728960_15.tiff,masachussetts/groundtruth/23728960_15.tif,101,False
827,masachussetts/images/23728975_15.tiff,masachussetts/groundtruth/23728975_15.tif,78,False
828,masachussetts/images/23728990_15.tiff,masachussetts/groundtruth/23728990_15.tif,126,False
829,masachussetts/images/23729005_15.tiff,masachussetts/groundtruth/23729005_15.tif,40,False
830,masachussetts/images/23729035_15.tiff,masachussetts/groundtruth/23729035_15.tif,316,False
831,masachussetts/images/23729050_15.tiff,masachussetts/groundtruth/23729050_15.tif,125,False
832,masachussetts/images/23729065_15.tiff,masachussetts/groundtruth/23729065_15.tif,53,False
833,masachussetts/images/23729080_15.tiff,masachussetts/groundtruth/23729080_15.tif,64,False
834,masachussetts/images/23729095_15.tiff,masachussetts/groundtruth/23729095_15.tif,56,False
835,masachussetts/images/23729110_15.tiff,masachussetts/groundtruth/23729110_15.tif,2572991,True
836,masachussetts/images/23729230_15.tiff,masachussetts/groundtruth/23729230_15.tif,1587172,True
837,masachussetts/images/23729245_15.tiff,masachussetts/groundtruth/23729245_15.tif,964851,True
838,masachussetts/images/23878480_15.tiff,masachussetts/groundtruth/23878480_15.tif,546963,True
839,masachussetts/images/23878495_15.tiff,masachussetts/groundtruth/23878495_15.tif,188,False
840,masachussetts/images/23878510_15.tiff,masachussetts/groundtruth/23878510_15.tif,760,False
841,masachussetts/images/23878525_15.tiff,masachussetts/groundtruth/23878525_15.tif,39,False
842,masachussetts/images/23878555_15.tiff,masachussetts/groundtruth/23878555_15.tif,10,False
843,masachussetts/images/23878570_15.tiff,masachussetts/groundtruth/23878570_15.tif,3278015,True
844,masachussetts/images/23878585_15.tiff,masachussetts/groundtruth/23878585_15.tif,3804271,True
845,masachussetts/images/23878765_15.tiff,masachussetts/groundtruth/23878765_15.tif,606514,True
846,masachussetts/images/23878780_15.tiff,masachussetts/groundtruth/23878780_15.tif,42,False
847,masachussetts/images/23878795_15.tiff,masachussetts/groundtruth/23878795_15.tif,23,False
848,masachussetts/images/23878810_15.tiff,masachussetts/groundtruth/23878810_15.tif,93,False
849,masachussetts/images/23878825_15.tiff,masachussetts/groundtruth/23878825_15.tif,139,False
850,masachussetts/images/23878915_15.tiff,masachussetts/groundtruth/23878915_15.tif,1895118,True
851,masachussetts/images/23878930_15.tiff,masachussetts/groundtruth/23878930_15.tif,1596653,True
852,masachussetts/images/23878945_15.tiff,masachussetts/groundtruth/23878945_15.tif,1792624,True
853,masachussetts/images/23878960_15.tiff,masachussetts/groundtruth/23878960_15.tif,1994834,True
854,masachussetts/images/23878975_15.tiff,masachussetts/groundtruth/23878975_15.tif,197321,False
855,masachussetts/images/23878990_15.tiff,masachussetts/groundtruth/23878990_15.tif,507,False
856,masachussetts/images/23879005_15.tiff,masachussetts/groundtruth/23879005_15.tif,38,False
857,masachussetts/images/23879020_15.tiff,masachussetts/groundtruth/23879020_15.tif,66,False
858,masachussetts/images/23879035_15.tiff,masachussetts/groundtruth/23879035_15.tif,120,False
859,masachussetts/images/23879050_15.tiff,masachussetts/groundtruth/23879050_15.tif,372,False
860,masachussetts/images/23879065_15.tiff,masachussetts/groundtruth/23879065_15.tif,99,False
861,masachussetts/images/23879080_15.tiff,masachussetts/groundtruth/23879080_15.tif,27,False
862,masachussetts/images/23879095_15.tiff,masachussetts/groundtruth/23879095_15.tif,86,False
863,masachussetts/images/23879110_15.tiff,masachussetts/groundtruth/23879110_15.tif,78,False
864,masachussetts/images/23879200_15.tiff,masachussetts/groundtruth/23879200_15.tif,2107187,True
865,masachussetts/images/23879215_15.tiff,masachussetts/groundtruth/23879215_15.tif,1366399,True
866,masachussetts/images/23879230_15.tiff,masachussetts/groundtruth/23879230_15.tif,115090,False
867,masachussetts/images/23879245_15.tiff,masachussetts/groundtruth/23879245_15.tif,64,False
868,masachussetts/images/24028480_15.tiff,masachussetts/groundtruth/24028480_15.tif,747992,True
869,masachussetts/images/24028495_15.tiff,masachussetts/groundtruth/24028495_15.tif,259,False
870,masachussetts/images/24028510_15.tiff,masachussetts/groundtruth/24028510_15.tif,721,False
871,masachussetts/images/24028525_15.tiff,masachussetts/groundtruth/24028525_15.tif,20,False
872,masachussetts/images/24028540_15.tiff,masachussetts/groundtruth/24028540_15.tif,11,False
873,masachussetts/images/24028555_15.tiff,masachussetts/groundtruth/24028555_15.tif,2990516,True
874,masachussetts/images/24028795_15.tiff,masachussetts/groundtruth/24028795_15.tif,782881,True
875,masachussetts/images/24028810_15.tiff,masachussetts/groundtruth/24028810_15.tif,30333,False
876,masachussetts/images/24028825_15.tiff,masachussetts/groundtruth/24028825_15.tif,205235,False
877,masachussetts/images/24028990_15.tiff,masachussetts/groundtruth/24028990_15.tif,727,False
878,masachussetts/images/24029005_15.tiff,masachussetts/groundtruth/24029005_15.tif,23,False
879,masachussetts/images/24029020_15.tiff,masachussetts/groundtruth/24029020_15.tif,63,False
880,masachussetts/images/24029050_15.tiff,masachussetts/groundtruth/24029050_15.tif,335,False
881,masachussetts/images/24029065_15.tiff,masachussetts/groundtruth/24029065_15.tif,163,False
882,masachussetts/images/24029080_15.tiff,masachussetts/groundtruth/24029080_15.tif,169,False
883,masachussetts/images/24029095_15.tiff,masachussetts/groundtruth/24029095_15.tif,22,False
884,masachussetts/images/24029110_15.tiff,masachussetts/groundtruth/24029110_15.tif,3438999,True
885,masachussetts/images/24029185_15.tiff,masachussetts/groundtruth/24029185_15.tif,2426223,True
886,masachussetts/images/24029200_15.tiff,masachussetts/groundtruth/24029200_15.tif,200433,False
887,masachussetts/images/24029215_15.tiff,masachussetts/groundtruth/24029215_15.tif,91,False
888,masachussetts/images/24029230_15.tiff,masachussetts/groundtruth/24029230_15.tif,129,False
889,masachussetts/images/24029245_15.tiff,masachussetts/groundtruth/24029245_15.tif,249,False
890,masachussetts/images/24178480_15.tiff,masachussetts/groundtruth/24178480_15.tif,945547,True
891,masachussetts/images/24178495_15.tiff,masachussetts/groundtruth/24178495_15.tif,63,False
892,masachussetts/images/24178510_15.tiff,masachussetts/groundtruth/24178510_15.tif,382,False
893,masachussetts/images/24178525_15.tiff,masachussetts/groundtruth/24178525_15.tif,56,False
894,masachussetts/images/24178540_15.tiff,masachussetts/groundtruth/24178540_15.tif,2727403,True
895,masachussetts/images/24178975_15.tiff,masachussetts/groundtruth/24178975_15.tif,2863476,True
896,masachussetts/images/24179005_15.tiff,masachussetts/groundtruth/24179005_15.tif,403171,False
897,masachussetts/images/24179020_15.tiff,masachussetts/groundtruth/24179020_15.tif,56,False
898,masachussetts/images/24179035_15.tiff,masachussetts/groundtruth/24179035_15.tif,489,False
899,masachussetts/images/24179050_15.tiff,masachussetts/groundtruth/24179050_15.tif,262,False
900,masachussetts/images/24179065_15.tiff,masachussetts/groundtruth/24179065_15.tif,687,False
901,masachussetts/images/24179080_15.tiff,masachussetts/groundtruth/24179080_15.tif,279,False
902,masachussetts/images/24179095_15.tiff,masachussetts/groundtruth/24179095_15.tif,7,False
903,masachussetts/images/24179110_15.tiff,masachussetts/groundtruth/24179110_15.tif,5662065,True
904,masachussetts/images/24179170_15.tiff,masachussetts/groundtruth/24179170_15.tif,2745056,True
905,masachussetts/images/24179185_15.tiff,masachussetts/groundtruth/24179185_15.tif,278018,False
906,masachussetts/images/24179200_15.tiff,masachussetts/groundtruth/24179200_15.tif,151,False
907,masachussetts/images/24179215_15.tiff,masachussetts/groundtruth/24179215_15.tif,316,False
908,masachussetts/images/24179230_15.tiff,masachussetts/groundtruth/24179230_15.tif,157,False
909,masachussetts/images/24179260_15.tiff,masachussetts/groundtruth/24179260_15.tif,642583,True
910,masachussetts/images/24179275_15.tiff,masachussetts/groundtruth/24179275_15.tif,574000,True
911,masachussetts/images/24328765_15.tiff,masachussetts/groundtruth/24328765_15.tif,1664609,True
912,masachussetts/images/24328780_15.tiff,masachussetts/groundtruth/24328780_15.tif,369001,False
913,masachussetts/images/24328795_15.tiff,masachussetts/groundtruth/24328795_15.tif,174230,False
914,masachussetts/images/24328825_15.tiff,masachussetts/groundtruth/24328825_15.tif,59,False
915,masachussetts/images/24328840_15.tiff,masachussetts/groundtruth/24328840_15.tif,31,False
